Time,X,Y,Z
1688,1.4122,-6.2763,0.7845
1692,3.0597,2.9812,10.0420
1696,4.0011,1.0199,10.5127
1700,12.0033,-0.3138,16.0829
1704,-3.0597,-1.0199,5.4133
1709,-6.1978,2.2751,8.4729
1712,1.5691,-3.9227,13.7293
1716,-2.5105,-2.0398,13.2586
1720,1.8044,1.0199,7.6100
1724,3.0597,-1.8044,6.7470
1728,0.5492,-1.3337,13.6509
1732,1.3337,-1.5691,13.4155
1736,3.6873,0.6276,8.7868
1740,-4.8641,-1.0199,5.2564
1744,1.0983,3.2950,11.2973
1747,-0.8630,-1.9613,2.9028
1752,3.9227,-2.3536,13.5724
1756,0.4707,-1.0983,8.0807
1760,1.4906,2.5105,6.7470
1764,-1.6475,1.8829,12.4741
1768,6.2763,-2.2751,11.0619
1772,3.2950,1.1768,8.0022
1776,-7.4531,2.5890,10.7481
1780,-1.8044,-1.9613,5.8055
1783,-3.2166,1.0983,7.6884
1787,8.6299,-4.6287,8.0022
1792,2.1182,1.1768,12.6310
1796,-5.0210,0.7845,10.6696
1800,-10.1989,-0.4707,7.3746
1804,2.9028,1.0983,7.8453
1808,12.0033,0.3138,6.6685
1812,-3.2166,-4.3934,9.3359
1816,4.3149,0.3138,8.3160
1819,-5.3348,2.5105,7.3746
1823,9.1790,-2.5105,15.3768
1827,-6.1978,-1.8829,9.5713
1831,-2.6674,0.8630,11.6111
1836,-4.5503,1.4906,6.7470
1840,0.6276,-0.3138,7.6100
1844,-2.5105,-2.6674,14.2000
1848,-2.1182,1.8829,13.8078
1852,8.1591,4.0011,6.0409
1855,-4.0011,-2.4320,5.0995
1859,2.5105,-0.3138,16.7890
1863,-1.9613,-3.6873,6.7470
1867,0.6276,-4.0796,6.9823
1871,3.0597,5.8055,5.4917
1875,-5.8055,-2.4320,10.8265
1880,9.4144,-4.7072,6.0409
1884,-2.9028,1.0983,9.8066
1887,6.2763,0.3923,8.9437
1891,-9.2575,-1.2553,4.7072
1895,1.9613,-2.5105,11.9249
1899,4.0011,-4.0796,7.5315
1903,10.0420,0.4707,7.7669
1907,0.9414,2.1967,16.2398
1911,-4.3149,2.7459,7.2177
1915,9.1790,-6.5116,4.2365
1918,0.6276,-5.3348,7.5315
1923,2.5105,2.4320,13.5724
1927,4.7072,2.9028,6.9823
1931,-9.4144,2.9028,9.0221
1935,-9.0221,-3.6088,18.0442
1939,-1.6475,-2.1182,8.5514
1943,5.6486,-0.5492,4.2365
1947,20.0448,7.4531,20.0448
1951,20.0448,-10.9834,0.5492
1955,4.3149,16.3183,-1.3337
1958,20.0448,10.5912,20.0448
1963,18.7503,3.8442,4.7856
1967,-17.5735,-3.7658,5.2564
1971,-10.5127,-8.5514,8.6299
1975,-10.8265,-7.6884,9.6497
1979,5.9624,1.6475,16.7105
1983,9.8851,1.0983,14.9061
1987,4.0796,-2.1967,3.2950
