Time,X,Y,Z
2656,0.7845,-6.5901,5.0995
2660,5.4917,3.5304,11.1404
2664,-6.0409,1.7260,11.6111
2668,7.3746,-6.7470,5.6486
2671,3.6088,7.3746,12.2387
2675,-2.1182,-2.3536,9.2575
2679,2.7459,0.3138,5.1779
2683,1.2553,4.2365,12.7094
2688,7.5315,-3.8442,11.8464
2692,0.9414,0.1569,11.9249
2696,-10.0420,-0.7061,4.3934
2700,2.6674,-6.5901,1.5691
2704,10.2774,0.6276,10.7481
2708,-3.5304,0.2354,13.5724
2711,-0.3138,2.1182,15.0630
2715,-2.2751,-2.9028,6.9039
2719,-8.5514,-0.7845,4.9426
2723,8.0807,-0.8630,8.3945
2727,6.4332,0.7061,17.7304
2732,-14.4354,3.2950,12.3172
2736,-3.5304,-0.2354,0.2354
2740,8.8652,-1.7260,15.6906
2744,-3.4519,-3.2950,10.0420
2748,-0.5492,-0.5492,6.3547
2751,-1.2553,0.0785,8.6299
2755,8.2376,-0.6276,11.2188
2759,1.4906,2.5890,8.3945
2763,1.9613,0.7061,12.1602
2767,-0.6276,-2.8243,4.9426
2771,2.9028,2.1182,13.7293
2776,-11.6111,-1.0983,10.0420
2780,3.2950,0.4707,8.4729
2784,0.0000,0.4707,6.9823
2787,6.5901,-0.2354,8.4729
2791,2.4320,2.7459,11.1404
2795,0.0000,1.4122,9.7282
2799,6.1194,-3.6873,3.8442
2803,2.0398,-2.9812,6.1194
2807,2.5105,5.0210,20.0448
2811,-20.0840,-13.1801,1.0199
2816,-20.0840,8.0807,19.2210
2820,14.4354,0.6276,0.3138
2823,20.0448,-2.8243,10.9050
2827,20.0448,5.8055,10.5127
2831,-1.9613,0.5492,-2.5105
2835,-9.9636,-2.9812,4.7072
2839,-8.0807,-0.2354,14.8277
2843,1.2553,0.0000,17.3382
2847,3.8442,-0.7845,9.4144
2851,0.3923,1.0983,6.2763
2855,-5.0995,-1.2553,8.9437
2859,-20.0840,-12.0033,-7.0608
2863,-20.0840,0.0000,20.0448
2867,-20.0840,-20.0840,20.0448
2871,0.9414,10.3558,1.7260
2875,20.0448,0.5492,9.4144
2879,20.0448,7.8453,10.5127
2883,0.8630,-3.2950,6.9823
2887,-14.9846,-3.7658,0.2354
2891,-15.3768,1.4906,15.4553
2895,-1.8829,-2.6674,12.0033
2899,8.0807,1.1768,7.3746
2904,12.7879,-3.2950,13.9647
2908,-0.8630,3.2166,10.1205
2912,1.5691,-4.0011,2.5890
2915,-3.0597,0.4707,7.2177
2919,0.5492,1.1768,6.5116
2923,5.0210,2.5890,12.4741
2927,2.0398,-1.0199,15.9260
2931,-6.6685,0.7061,4.3934
2935,1.0983,2.5105,14.6707
2939,-3.4519,-1.0199,10.0420
2944,-5.9624,-5.8840,3.3735
2947,7.6884,2.1967,6.2763
2951,5.4917,4.8641,19.7702
2955,-9.8851,-2.7459,8.6299
2959,-1.0983,-1.0199,8.0022
2963,5.4917,0.0000,13.6509
2967,-10.9834,0.9414,8.4729
2971,3.0597,-5.4917,4.7072
