Time,X,Y,Z
2276,1.3337,2.7459,12.6310
2280,4.6287,0.9414,6.1978
2284,3.2950,0.0000,5.0210
2288,0.3138,-3.1381,10.9050
2292,0.6276,4.7856,12.5525
2296,2.0398,-0.7061,6.5116
2299,0.4707,-2.6674,10.0420
2304,-0.5492,-2.2751,5.8840
2308,7.8453,0.3923,14.2000
2312,-12.3172,-3.0597,9.8851
2316,-1.3337,2.1182,11.4542
2320,3.1381,0.7845,5.7271
2324,5.4133,2.2751,11.6895
2328,-1.0199,-1.6475,7.5315
2332,3.5304,0.7845,8.4729
2335,-3.5304,1.1768,12.7879
2339,11.3757,-0.3138,8.2376
2343,-4.4718,-4.8641,3.8442
2348,19.8487,3.8442,15.5337
2352,-15.0630,-3.5304,6.0409
2356,-16.4752,1.3337,10.5127
2360,0.9414,-1.0983,5.6486
2364,14.9061,2.5105,6.9823
2368,20.0448,6.1194,12.7879
2372,-1.9613,-2.5105,1.1768
2376,-10.9834,-1.0199,10.5912
2380,5.4917,-0.3923,12.5525
2383,2.1967,0.0000,12.7879
2387,-4.2365,2.8243,9.4928
2392,-0.6276,0.0000,6.7470
2396,-4.4718,-4.8641,11.2973
2400,-9.8066,-1.0983,15.0630
2404,7.6100,3.3735,5.8840
2408,-0.5492,-5.0995,-1.5691
2412,18.1227,-1.1768,4.0011
2416,10.3558,-1.4122,11.8464
2420,-6.4332,-2.3536,12.3172
2423,-14.5138,-1.0199,8.7868
2427,-3.6088,0.3923,5.4133
2432,0.0785,-1.1768,5.7271
2436,7.9238,-1.4906,8.7868
2440,6.3547,-2.7459,13.8078
2444,-9.4928,1.3337,13.0232
2448,-4.2365,1.8044,7.2177
2452,6.2763,-2.5105,4.2365
2456,6.6685,-1.4122,13.6509
2460,5.1779,-1.6475,12.5525
2463,1.6475,-4.9426,-1.3337
2467,1.4122,2.5105,12.7879
2471,-5.4133,-0.7061,12.3956
2476,2.9028,0.1569,7.5315
2480,1.7260,0.0000,7.7669
2484,1.0199,-3.9227,6.4332
2488,-1.4122,3.1381,12.2387
2492,-9.8851,-4.7072,6.1194
2496,7.4531,-0.6276,9.2575
2499,5.0210,0.6276,4.5503
2503,0.7845,-2.5105,12.6310
2507,-4.7072,0.1569,9.4928
2511,-2.5105,0.6276,9.3359
2515,-3.7658,-0.2354,8.6299
2520,1.7260,0.8630,12.4741
2524,7.5315,-2.1967,7.5315
2528,-6.7470,-0.4707,7.1392
2531,2.7459,1.1768,15.3768
2535,-9.2575,0.9414,9.4144
2539,2.7459,-3.7658,7.9238
2543,-5.4917,2.7459,6.5116
2547,1.4906,3.1381,9.8851
2551,2.5105,-8.4729,9.4928
2555,-1.3337,-4.4718,5.0210
2560,1.8044,0.6276,10.3558
2564,-0.7845,2.6674,13.1017
2567,-1.7260,-1.8829,12.0033
2571,-4.7856,-2.4320,3.1381
2575,4.0796,-3.2166,7.7669
2579,2.1182,1.5691,11.2188
2583,-5.5702,4.9426,16.8674
2587,0.9414,3.8442,6.9039
2591,-5.3348,-3.9227,7.2177
2595,12.4741,-7.0608,10.1989
2599,1.4906,1.9613,4.2365
2603,4.8641,1.0983,13.8078
2607,-6.8254,-0.4707,10.6696
2611,2.8243,1.1768,10.4343
2615,0.7061,-2.5105,12.2387
2619,2.7459,-2.4320,7.4531
2623,0.1569,3.7658,15.0630
2627,-9.0221,1.1768,6.3547
2631,6.5116,1.4906,8.0022
2635,-5.8840,-3.2166,9.8851
2638,10.0420,1.0199,14.2000
2642,4.3149,0.4707,9.1006
2647,-2.7459,0.0000,5.0995
2651,-2.5105,-3.2950,11.6895
2655,8.3160,11.4542,19.4564
2659,20.0448,-8.0807,5.0210
2663,20.0448,-1.2553,-2.0398
2667,20.0448,4.7856,20.0448
2671,-2.3536,4.6287,8.1591
2675,-16.2398,-12.5525,3.2950
2679,-20.0840,-4.5503,5.0995
2682,-16.7105,-0.7845,12.5525
2686,12.5525,1.8829,6.0409
2691,1.8044,-0.0785,11.3757
2695,17.1028,-2.3536,12.9448
2699,-6.4332,-0.3923,5.2564
2703,4.0796,-6.1194,6.9039
2707,0.0000,0.7845,17.4951
2711,-6.0409,1.1768,7.8453
2715,3.5304,1.9613,9.4928
2719,-7.0608,-1.4906,6.1978
2722,-5.8840,0.2354,16.3967
2726,0.7061,-2.3536,12.3956
2731,4.0796,4.4718,9.7282
2735,-0.6276,0.5492,7.2961
2739,0.9414,5.5702,15.1415
2743,0.7845,-0.7845,10.2774
2747,-8.3945,-1.5691,8.4729
2751,4.8641,-5.0210,5.7271
2755,-4.8641,-0.7845,4.0796
2758,2.2751,2.7459,9.6497
2762,5.9624,-3.3735,13.7293
2766,-0.7845,-6.1194,6.3547
2770,-2.3536,-0.7845,4.3149
2775,10.7481,-4.3934,6.5116
2779,-7.6100,-0.2354,13.0232
2783,-3.6873,-1.8044,10.9834
2787,2.9812,-4.9426,7.0608
2791,2.4320,3.9227,12.3956
2794,1.2553,-1.9613,8.7083
2798,-2.6674,-0.2354,8.2376
2802,-4.0796,4.6287,11.4542
2806,5.0210,-0.5492,10.1989
2810,-0.4707,-2.0398,8.4729
2814,-0.7061,-1.7260,8.3945
2819,1.8044,-3.5304,9.9636
2823,0.2354,3.0597,11.2973
2827,0.9414,-1.4906,9.4928
2830,5.1779,-2.5890,2.7459
2834,4.5503,-1.5691,7.6100
2838,-3.7658,3.1381,14.6707
2842,-0.1569,0.7061,9.4144
2846,-3.6873,1.2553,5.3348
2850,0.0000,-2.5890,12.4741
2854,3.4519,-2.0398,5.7271
2859,-1.5691,-0.1569,4.9426
2862,-0.5492,-0.7845,15.5337
2866,1.3337,0.7061,9.6497
2870,-7.6884,0.9414,3.6088
2874,8.0022,-1.2553,12.1602
2878,2.1967,-0.2354,6.6685
2882,-0.2354,-0.9414,11.0619
2886,-2.5890,2.1967,10.9050
2890,-2.0398,0.7845,8.0022
2894,2.4320,-2.7459,12.0033
2897,-4.9426,-6.4332,1.7260
2902,-3.9227,-1.4122,9.1006
2906,-0.1569,0.5492,13.9647
2910,13.4155,1.8044,5.0995
2914,11.7680,1.0983,10.9834
2918,0.6276,-1.1768,7.8453
2922,3.4519,2.4320,10.5912
2926,4.2365,2.0398,12.4741
2930,-4.7856,-1.2553,6.6685
2934,7.9238,3.5304,10.3558
2937,-4.3149,-5.8840,7.4531
2941,2.9812,-0.6276,8.4729
2946,-4.7072,-0.3923,12.3172
2950,14.4354,-2.2751,4.0796
2954,5.8055,-2.4320,7.2177
2958,7.6884,0.9414,12.7094
